Site ID,Site Name,Site Type,Year,Total Enrollment,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# White,% White,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# Female,% Female,# Male,% Male
RAIJ,Hugs & kiddies,DOE,2017-18,15,1,6.7,0,0,1,6.7,12,80,1,6.7,6,40,9,60
RAIM,Prodigy Preschool/ Staten Island Skating Pavilion,DOE,2015-16,11,0,0,0,0,2,18.2,9,81.8,0,0,0,0,11,100
RAIM,Prodigy Preschool/ Staten Island Skating Pavilion,DOE,2016-17,16,0,0,0,0,5,31.3,9,56.3,2,12.5,7,43.8,9,56.3
RAIM,Prodigy Preschool/ Staten Island Skating Pavilion,DOE,2017-18,15,2,13.3,0,0,2,13.3,11,73.3,0,0,5,33.3,10,66.7
RAIT,Ivy League Early Learning Academy,DOE,2015-16,33,5,15.2,1,3,10,30.3,16,48.5,1,3,21,63.6,12,36.4
RAIT,Ivy League Early Learning Academy,DOE,2016-17,36,10,27.8,0,0,6,16.7,18,50,2,5.6,15,41.7,21,58.3
RAIT,Ivy League Early Learning Academy,DOE,2017-18,36,6,16.7,2,5.6,8,22.2,15,41.7,5,13.9,20,55.6,16,44.4
RAIX,Blessed Sacrament Early Childhood Academy,DOE,2015-16,48,3,6.3,2,4.2,5,10.4,34,70.8,4,8.3,22,45.8,26,54.2
RAIX,Blessed Sacrament Early Childhood Academy,DOE,2016-17,58,3,5.2,3,5.2,9,15.5,43,74.1,0,0,30,51.7,28,48.3
RAIX,Blessed Sacrament Early Childhood Academy,DOE,2017-18,50,3,6,3,6,13,26,30,60,1,2,30,60,20,40
RAIY,The Playgroup Experience,DOE,2016-17,14,0,0,0,0,2,14.3,10,71.4,2,14.3,8,57.1,6,42.9
RAIY,The Playgroup Experience,DOE,2017-18,13,1,7.7,0,0,3,23.1,8,61.5,1,7.7,8,61.5,5,38.5
RAJA,Alphabet AC,DOE,2015-16,33,1,3,0,0,4,12.1,26,78.8,2,6.1,16,48.5,17,51.5
RAJA,Alphabet Academy,DOE,2016-17,36,1,2.8,0,0,4,11.1,30,83.3,1,2.8,17,47.2,19,52.8
RAJA,Alphabet Academy,DOE,2017-18,36,0,0,0,0,1,2.8,34,94.4,1,2.8,15,41.7,21,58.3
RAJH,"The Gingerbread Learning Center, Inc.",DOE,2016-17,7,3,42.9,1,14.3,0,0,3,42.9,0,0,0,0,7,100
RAJH,"The Gingerbread Learning Center, Inc.",DOE,2017-18,9,2,22.2,1,11.1,4,44.4,2,22.2,0,0,6,66.7,3,33.3
X394,Mott Haven Academy Charter School,Charter School,2015-16,38,0,0,8,21.1,30,78.9,0,0,0,0,18,47.4,20,52.6
X487,Girls Preparatory Charter School of the Bronx and Boys Preparatory Charter School of the Bronx (PrePrep - Joan Ganz Cooney Early Learning Program),Charter School,2015-16,52,0,0,17,32.7,30,57.7,1,1.9,4,7.7,33,63.5,19,36.5
X491,Academic Leadership Charter School,Charter School,2015-16,54,0,0,19,35.2,34,63,1,1.9,0,0,28,51.9,26,48.1
X554,NYC Montessori Charter School,Charter School,2015-16,44,0,0,10,22.7,33,75,0,0,1,2.3,23,52.3,21,47.7
X718,The Bronx Charter School for Better Learning,Charter School,2015-16,18,0,0,16,88.9,0,0,0,0,2,11.1,6,33.3,12,66.7
XAAA,Harry H. Gordon School Annex (NYL),DOE,2015-16,3,0,0,1,33.3,2,66.7,0,0,0,0,0,0,3,100
XAAA,Harry H. Gordon School Annex (NYL),DOE,2016-17,11,0,0,8,72.7,3,27.3,0,0,0,0,6,54.5,5,45.5
XAAA,Harry H. Gordon School Annex (NYL),DOE,2017-18,14,1,7.1,8,57.1,4,28.6,0,0,1,7.1,6,42.9,8,57.1
XAAC,Puerto Rican Family Institute Bronx Head Start,DOE,2015-16,52,0,0,23,44.2,29,55.8,0,0,0,0,32,61.5,20,38.5
XAAF,HOWARD HABER EARLY LEARNING CENTER,DOE,2015-16,10,9,90,0,0,1,10,0,0,0,0,5,50,5,50
XAAF,HOWARD HABER EARLY LEARNING CENTER,DOE,2016-17,12,11,91.7,0,0,1,8.3,0,0,0,0,5,41.7,7,58.3
XAAF,HOWARD HABER EARLY LEARNING CENTER,DOE,2017-18,12,12,100,0,0,0,0,0,0,0,0,5,41.7,7,58.3
XAAH,AMALGAMATED NURSERY SCHOOL,DOE,2015-16,35,2,5.7,1,2.9,23,65.7,7,20,2,5.7,16,45.7,19,54.3
XAAH,AMALGAMATED NURSERY SCHOOL,DOE,2016-17,35,3,8.6,6,17.1,19,54.3,5,14.3,2,5.7,17,48.6,18,51.4
XAAH,AMALGAMATED NURSERY SCHOOL,DOE,2017-18,34,0,0,6,17.6,19,55.9,5,14.7,4,11.8,15,44.1,19,55.9
XAAS,Bronxdale Nursery,ACS,2015-16,37,6,16.2,6,16.2,22,59.5,1,2.7,2,5.4,24,64.9,13,35.1
XAAS,Bronxdale Nursery,ACS,2016-17,36,8,22.2,2,5.6,26,72.2,0,0,0,0,21,58.3,15,41.7
XAAS,Bronxdale Nursery,ACS,2017-18,38,7,18.4,4,10.5,26,68.4,0,0,1,2.6,18,47.4,20,52.6
XAAX,Christ the King School,DOE,2015-16,52,2,3.8,7,13.5,43,82.7,0,0,0,0,28,53.8,24,46.2
XAAX,Christ the King School,DOE,2016-17,53,1,1.9,7,13.2,45,84.9,0,0,0,0,25,47.2,28,52.8
XAAX,Christ the King School,DOE,2017-18,90,1,1.1,8,8.9,81,90,0,0,0,0,39,43.3,51,56.7
XABI,"The Greek American Institute, Inc.",DOE,2015-16,29,1,3.4,0,0,7,24.1,19,65.5,2,6.9,15,51.7,14,48.3
XABI,The Greek American Institute of New York Inc,DOE,2016-17,30,1,3.3,0,0,13,43.3,15,50,1,3.3,18,60,12,40
XABI,The Greek American Institute of New York Inc,DOE,2017-18,30,0,0,0,0,11,36.7,18,60,1,3.3,17,56.7,13,43.3
XABK,Holy Cross School,DOE,2015-16,88,2,2.3,13,14.8,66,75,6,6.8,1,1.1,49,55.7,39,44.3
XABK,Holy Cross School,DOE,2016-17,84,1,1.2,19,22.6,64,76.2,0,0,0,0,41,48.8,43,51.2
XABK,Holy Cross School,DOE,2017-18,83,0,0,15,18.1,67,80.7,0,0,1,1.2,43,51.8,40,48.2
XABL,Holy Family,DOE,2015-16,71,4,5.6,10,14.1,54,76.1,0,0,3,4.2,33,46.5,38,53.5
XABL,Holy Family School,DOE,2016-17,72,10,13.9,10,13.9,50,69.4,1,1.4,1,1.4,36,50,36,50
XABL,Holy Family School,DOE,2017-18,68,11,16.2,8,11.8,45,66.2,0,0,4,5.9,42,61.8,26,38.2
XABM,Holy Rosary School,DOE,2015-16,116,6,5.2,71,61.2,33,28.4,2,1.7,4,3.4,50,43.1,66,56.9
XABM,Holy Rosary School,DOE,2016-17,110,4,3.6,72,65.5,31,28.2,2,1.8,1,0.9,47,42.7,63,57.3
XABM,Holy Rosary School,DOE,2017-18,118,8,6.8,65,55.1,41,34.7,2,1.7,2,1.7,56,47.5,62,52.5
XABT,Immaculate Conception,DOE,2015-16,33,0,0,23,69.7,10,30.3,0,0,0,0,16,48.5,17,51.5
XABT,Immaculate Conception School,DOE,2016-17,67,0,0,43,64.2,24,35.8,0,0,0,0,30,44.8,37,55.2
XABT,Immaculate Conception School,DOE,2017-18,72,4,5.6,39,54.2,27,37.5,0,0,2,2.8,43,59.7,29,40.3
XACE,Nativity of Our Blessed Lady,DOE,2015-16,54,2,3.7,40,74.1,11,20.4,0,0,1,1.9,31,57.4,23,42.6
XACE,Nativity of Our Blessed Lady,DOE,2016-17,47,2,4.3,38,80.9,7,14.9,0,0,0,0,20,42.6,27,57.4
XACE,Nativity of Our Blessed Lady,DOE,2017-18,55,2,3.6,45,81.8,7,12.7,0,0,1,1.8,29,52.7,26,47.3
XACF,New Covenant Christian School,DOE,2015-16,15,0,0,14,93.3,1,6.7,0,0,0,0,3,20,12,80
XACF,New Covenant Christian School,DOE,2016-17,61,0,0,58,95.1,3,4.9,0,0,0,0,31,50.8,30,49.2
XACF,New Covenant Christian School,DOE,2017-18,35,0,0,29,82.9,6,17.1,0,0,0,0,18,51.4,17,48.6
XACJ,Our Lady of the Assumption School,DOE,2015-16,48,6,12.5,3,6.3,27,56.3,11,22.9,1,2.1,28,58.3,20,41.7
XACJ,Our Lady of the Assumption School,DOE,2016-17,52,5,9.6,3,5.8,35,67.3,9,17.3,0,0,28,53.8,24,46.2
XACJ,Our Lady of the Assumption School,DOE,2017-18,54,6,11.1,4,7.4,32,59.3,11,20.4,1,1.9,38,70.4,16,29.6
XACK,Our Lady of Grace School,DOE,2015-16,65,1,1.5,52,80,9,13.8,0,0,3,4.6,34,52.3,31,47.7
XACK,Our Lady of Grace School,DOE,2016-17,65,2,3.1,56,86.2,6,9.2,0,0,1,1.5,31,47.7,34,52.3
XACK,Our Lady of Grace School,DOE,2017-18,123,0,0,90,73.2,31,25.2,0,0,2,1.6,73,59.3,50,40.7
XACM,Our Lady of Mount Carmel,DOE,2015-16,62,1,1.6,15,24.2,45,72.6,1,1.6,0,0,38,61.3,24,38.7
XACM,Our Lady of Mount Carmel,DOE,2016-17,87,1,1.1,20,23,64,73.6,2,2.3,0,0,57,65.5,30,34.5
XACM,Our Lady of Mount Carmel,DOE,2017-18,93,1,1.1,14,15.1,73,78.5,4,4.3,1,1.1,52,55.9,41,44.1
XACR,Regent School,DOE,2016-17,14,0,0,12,85.7,2,14.3,0,0,0,0,8,57.1,6,42.9
XACR,Regent School,DOE,2017-18,18,0,0,15,83.3,2,11.1,0,0,1,5.6,8,44.4,10,55.6
XACX,St. Angela Merici,DOE,2015-16,84,0,0,30,35.7,54,64.3,0,0,0,0,47,56,37,44
XACX,St. Angela Merici School,DOE,2016-17,82,0,0,19,23.2,63,76.8,0,0,0,0,39,47.6,43,52.4
XACX,St. Angela Merici School,DOE,2017-18,84,0,0,16,19,68,81,0,0,0,0,52,61.9,32,38.1
XACY,St. Ann - Our Lady of Mount Carmel Annex,DOE,2015-16,79,4,5.1,18,22.8,54,68.4,2,2.5,1,1.3,44,55.7,35,44.3
XACY,Saint Ann - Our Lady of Mount Carmel Annex,DOE,2016-17,94,5,5.3,18,19.1,62,66,7,7.4,2,2.1,37,39.4,57,60.6
XACY,Saint Ann - Our Lady of Mount Carmel Annex,DOE,2017-18,19,1,5.3,4,21.1,14,73.7,0,0,0,0,14,73.7,5,26.3
XADH,St. Brendan School,DOE,2015-16,40,4,10,2,5,29,72.5,5,12.5,0,0,24,60,16,40
XADH,Saint Brendan School,DOE,2016-17,94,15,16,6,6.4,70,74.5,3,3.2,0,0,47,50,47,50
XADH,Saint Brendan School,DOE,2017-18,94,9,9.6,13,13.8,70,74.5,2,2.1,0,0,57,60.6,37,39.4
XADJ,St. Clare of Assisi School,DOE,2015-16,93,16,17.2,5,5.4,36,38.7,30,32.3,6,6.5,44,47.3,49,52.7
XADJ,Saint Clare of Assisi School,DOE,2016-17,96,10,10.4,2,2.1,43,44.8,36,37.5,5,5.2,49,51,47,49
XADJ,Saint Clare of Assisi School,DOE,2017-18,90,9,10,4,4.4,45,50,30,33.3,2,2.2,51,56.7,39,43.3
XADL,St. Francis de Chantal School,DOE,2015-16,51,3,5.9,2,3.9,32,62.7,11,21.6,3,5.9,22,43.1,29,56.9
XADL,St. Francis de Chantal School,DOE,2016-17,51,2,3.9,7,13.7,31,60.8,11,21.6,0,0,27,52.9,24,47.1
XADL,St. Francis de Chantal School,DOE,2017-18,53,2,3.8,4,7.5,28,52.8,18,34,1,1.9,27,50.9,26,49.1
XADN,St. Francis of Assisi School,DOE,2015-16,46,2,4.3,37,80.4,6,13,0,0,1,2.2,22,47.8,24,52.2
XADN,Saint Francis of Assisi School,DOE,2016-17,47,3,6.4,33,70.2,7,14.9,0,0,4,8.5,25,53.2,22,46.8
XADN,Saint Francis of Assisi School,DOE,2017-18,51,0,0,44,86.3,4,7.8,1,2,2,3.9,22,43.1,29,56.9
XADO,St. Francis Xavier School,DOE,2015-16,110,6,5.5,3,2.7,64,58.2,34,30.9,3,2.7,54,49.1,56,50.9
XADO,Saint Francis Xavier School,DOE,2016-17,91,2,2.2,6,6.6,51,56,30,33,2,2.2,49,53.8,42,46.2
XADO,Saint Francis Xavier School,DOE,2017-18,96,11,11.5,7,7.3,50,52.1,25,26,3,3.1,50,52.1,46,47.9
XADP,St. Gabriel School,DOE,2016-17,31,0,0,2,6.5,18,58.1,11,35.5,0,0,15,48.4,16,51.6
XADP,St. Gabriel School,DOE,2017-18,37,2,5.4,2,5.4,17,45.9,15,40.5,1,2.7,20,54.1,17,45.9
XADQ,St. Helena School,DOE,2015-16,75,10,13.3,26,34.7,36,48,3,4,0,0,40,53.3,35,46.7
XADQ,St. Helena School,DOE,2016-17,72,32,44.4,12,16.7,27,37.5,0,0,1,1.4,31,43.1,41,56.9
XADQ,St. Helena School,DOE,2017-18,76,27,35.5,18,23.7,28,36.8,2,2.6,1,1.3,36,47.4,40,52.6
XADT,SAINT JOHN CHRYSOSTOM SCHOOL,DOE,2015-16,92,0,0,8,8.7,84,91.3,0,0,0,0,59,64.1,33,35.9
XADT,SAINT JOHN CHRYSOSTOM SCHOOL,DOE,2016-17,90,0,0,15,16.7,71,78.9,3,3.3,1,1.1,55,61.1,35,38.9
XADT,SAINT JOHN CHRYSOSTOM SCHOOL,DOE,2017-18,91,0,0,19,20.9,72,79.1,0,0,0,0,50,54.9,41,45.1
XADV,St. John School,DOE,2015-16,36,0,0,1,2.8,33,91.7,2,5.6,0,0,15,41.7,21,58.3
XADV,Saint John School,DOE,2016-17,36,4,11.1,2,5.6,26,72.2,3,8.3,1,2.8,14,38.9,22,61.1
XADV,Saint John School,DOE,2017-18,53,2,3.8,3,5.7,46,86.8,2,3.8,0,0,33,62.3,20,37.7
XADW,St. Joseph,DOE,2015-16,35,0,0,13,37.1,21,60,0,0,1,2.9,13,37.1,22,62.9
XADW,St. Joseph School,DOE,2016-17,28,0,0,12,42.9,16,57.1,0,0,0,0,13,46.4,15,53.6
XADW,St. Joseph School,DOE,2017-18,24,0,0,1,4.2,23,95.8,0,0,0,0,15,62.5,9,37.5
XADY,St Lucy School,DOE,2015-16,132,10,7.6,21,15.9,94,71.2,6,4.5,1,0.8,60,45.5,72,54.5
XADY,Saint Lucy School,DOE,2016-17,117,8,6.8,13,11.1,81,69.2,13,11.1,2,1.7,69,59,48,41
XADY,Saint Lucy School,DOE,2017-18,146,17,11.6,25,17.1,85,58.2,16,11,3,2.1,70,47.9,76,52.1
XADZ,St. Luke,DOE,2015-16,29,0,0,3,10.3,25,86.2,1,3.4,0,0,8,27.6,21,72.4
XADZ,St. Luke School,DOE,2016-17,36,0,0,6,16.7,30,83.3,0,0,0,0,14,38.9,22,61.1
XADZ,St. Luke School,DOE,2017-18,29,0,0,8,27.6,21,72.4,0,0,0,0,15,51.7,14,48.3
XAEB,St. Margaret of Cortona,DOE,2015-16,43,2,4.7,7,16.3,27,62.8,6,14,1,2.3,21,48.8,22,51.2
XAEB,Saint Margaret of Cortona,DOE,2016-17,63,3,4.8,4,6.3,43,68.3,13,20.6,0,0,23,36.5,40,63.5
XAEB,Saint Margaret of Cortona,DOE,2017-18,42,2,4.8,4,9.5,21,50,13,31,2,4.8,21,50,21,50
XAEF,St Mary School,DOE,2015-16,57,0,0,38,66.7,19,33.3,0,0,0,0,33,57.9,24,42.1
XAEF,Saint Mary School,DOE,2016-17,58,0,0,37,63.8,19,32.8,1,1.7,1,1.7,35,60.3,23,39.7
XAEH,St. Philip Neri,DOE,2015-16,97,2,2.1,12,12.4,79,81.4,2,2.1,2,2.1,51,52.6,46,47.4
XAEH,St. Philip Neri School,DOE,2016-17,100,2,2,7,7,84,84,5,5,2,2,44,44,56,56
XAEL,St. Raymond Elementary,DOE,2015-16,70,1,1.4,21,30,43,61.4,2,2.9,3,4.3,36,51.4,34,48.6
XAEL,St. Raymond Elementary,DOE,2016-17,72,3,4.2,22,30.6,45,62.5,1,1.4,1,1.4,40,55.6,32,44.4
XAEL,St. Raymond Elementary,DOE,2017-18,72,6,8.3,14,19.4,49,68.1,1,1.4,2,2.8,31,43.1,41,56.9
XAEN,St. Simon Stock,DOE,2015-16,36,0,0,8,22.2,28,77.8,0,0,0,0,23,63.9,13,36.1
XAEN,St. Simon Stock,DOE,2016-17,76,0,0,10,13.2,64,84.2,1,1.3,1,1.3,41,53.9,35,46.1
XAEN,St. Simon Stock,DOE,2017-18,67,0,0,12,17.9,53,79.1,0,0,2,3,39,58.2,28,41.8
XAEO,St.Theresa,DOE,2015-16,91,4,4.4,5,5.5,41,45.1,41,45.1,0,0,43,47.3,48,52.7
XAEO,Saint Theresa,DOE,2016-17,92,6,6.5,5,5.4,53,57.6,23,25,5,5.4,41,44.6,51,55.4
XAEO,Saint Theresa,DOE,2017-18,92,1,1.1,5,5.4,52,56.5,33,35.9,1,1.1,51,55.4,41,44.6
XAEP,St. Thomas Aquinas,DOE,2015-16,33,1,3,5,15.2,26,78.8,0,0,1,3,17,51.5,16,48.5
XAEP,St. Thomas Aquinas School,DOE,2016-17,32,0,0,5,15.6,25,78.1,0,0,2,6.3,18,56.3,14,43.8
XAEP,St. Thomas Aquinas School,DOE,2017-18,33,0,0,10,30.3,23,69.7,0,0,0,0,22,66.7,11,33.3
XAEU,St. Peter and Paul Parochial Elementary School,DOE,2016-17,14,0,0,4,28.6,10,71.4,0,0,0,0,8,57.1,6,42.9
XAEU,St. Peter and Paul Parochial Elementary School,DOE,2017-18,17,0,0,3,17.6,13,76.5,0,0,1,5.9,2,11.8,15,88.2
XAEW,THE LEARNING TREE,DOE,2015-16,72,2,2.8,57,79.2,11,15.3,0,0,2,2.8,37,51.4,35,48.6
XAEW,THE LEARNING TREE,DOE,2016-17,69,4,5.8,58,84.1,6,8.7,0,0,1,1.4,37,53.6,32,46.4
XAEW,THE LEARNING TREE,DOE,2017-18,71,3,4.2,54,76.1,12,16.9,0,0,2,2.8,39,54.9,32,45.1
XAFA,UCP/NYC'S BRONX CHILDREN'S PROGRAM,DOE,2015-16,11,3,27.3,1,9.1,3,27.3,3,27.3,1,9.1,8,72.7,3,27.3
XAFA,UCP/NYC'S BRONX CHILDREN'S PROGRAM,DOE,2016-17,9,2,22.2,0,0,4,44.4,2,22.2,1,11.1,7,77.8,2,22.2
XAFA,UCP/NYC'S BRONX CHILDREN'S PROGRAM,DOE,2017-18,15,4,26.7,2,13.3,6,40,3,20,0,0,8,53.3,7,46.7
XAFB,"Villa Maria Academy, Inc.",DOE,2015-16,52,3,5.8,2,3.8,24,46.2,19,36.5,4,7.7,26,50,26,50
XAFB,"Villa Maria Academy, Inc.",DOE,2016-17,53,2,3.8,3,5.7,27,50.9,20,37.7,1,1.9,27,50.9,26,49.1
XAFB,"Villa Maria Academy, Inc.",DOE,2017-18,49,1,2,3,6.1,18,36.7,24,49,3,6.1,22,44.9,27,55.1
XAFG,Little Stars 3,DOE,2015-16,48,0,0,29,60.4,18,37.5,0,0,1,2.1,15,31.3,33,68.8
XAFG,Little Stars 3,DOE,2016-17,37,0,0,25,67.6,12,32.4,0,0,0,0,19,51.4,18,48.6
XAFG,Little Stars 3,DOE,2017-18,20,2,10,15,75,3,15,0,0,0,0,10,50,10,50
XAFK,Phipps Neighborhoods Daly Avenue Early Childhood Education Center,DOE,2015-16,61,1,1.6,20,32.8,39,63.9,1,1.6,0,0,30,49.2,31,50.8
XAFK,Phipps Neighborhoods Daly Avenue ECEC,DOE,2016-17,57,0,0,11,19.3,44,77.2,1,1.8,1,1.8,36,63.2,21,36.8
XAFK,Phipps Neighborhoods Daly Avenue ECEC,DOE,2017-18,52,1,1.9,17,32.7,34,65.4,0,0,0,0,31,59.6,21,40.4
XAFL,The Garvey School,DOE,2015-16,38,0,0,28,73.7,7,18.4,2,5.3,1,2.6,20,52.6,18,47.4
XAFP,East Side House,ACS,2015-16,11,0,0,0,0,11,100,0,0,0,0,4,36.4,7,63.6
XAFP,East Side House,ACS,2016-17,12,0,0,1,8.3,11,91.7,0,0,0,0,8,66.7,4,33.3
XAFP,East Side House,ACS,2017-18,14,0,0,2,14.3,12,85.7,0,0,0,0,6,42.9,8,57.1
XAFZ,New Covenant Christian School,DOE,2015-16,36,0,0,8,22.2,28,77.8,0,0,0,0,18,50,18,50
XAFZ,New Covenant Christian School,DOE,2016-17,36,0,0,8,22.2,27,75,0,0,1,2.8,20,55.6,16,44.4
XAFZ,New Covenant Christian School,DOE,2017-18,36,0,0,12,33.3,24,66.7,0,0,0,0,22,61.1,14,38.9
XAGC,Highbridge Advisory Council Early Childhood Center #1,ACS,2015-16,49,0,0,23,46.9,24,49,1,2,1,2,29,59.2,20,40.8
XAGC,Highbridge Advisory Council Early Childhood Center #1,ACS,2016-17,52,1,1.9,27,51.9,23,44.2,1,1.9,0,0,23,44.2,29,55.8
XAGC,Highbridge Advisory Council Early Childhood Center #1,ACS,2017-18,49,1,2,12,24.5,35,71.4,0,0,1,2,24,49,25,51
XAGF,Manida (Center #1),ACS,2015-16,46,0,0,10,21.7,36,78.3,0,0,0,0,22,47.8,24,52.2
XAGF,Manida (Center #1),ACS,2016-17,62,1,1.6,6,9.7,53,85.5,0,0,2,3.2,30,48.4,32,51.6
XAGF,Manida (Center #1),ACS,2017-18,66,0,0,9,13.6,56,84.8,0,0,1,1.5,32,48.5,34,51.5
XAGX,LSSMNY: Early LIFE Children's Center 6,ACS,2015-16,39,2,5.1,4,10.3,31,79.5,1,2.6,1,2.6,22,56.4,17,43.6
XAGX,LSSMNY: Early LIFE Children's Center 6,ACS,2016-17,49,3,6.1,8,16.3,34,69.4,4,8.2,0,0,31,63.3,18,36.7
XAGX,LSSMNY: Early LIFE Children's Center 6,ACS,2017-18,44,0,0,6,13.6,33,75,5,11.4,0,0,21,47.7,23,52.3
XAHA,Ready Set Learn,DOE,2015-16,71,1,1.4,37,52.1,32,45.1,0,0,1,1.4,40,56.3,31,43.7
XAHA,Ready Set Learn,DOE,2016-17,66,1,1.5,30,45.5,32,48.5,0,0,3,4.5,36,54.5,30,45.5
XAHA,Ready Set Learn,DOE,2017-18,72,0,0,34,47.2,36,50,0,0,2,2.8,34,47.2,38,52.8
XAHB,Grow With Us (Susan E. Wagner),DOE,2015-16,44,1,2.3,19,43.2,24,54.5,0,0,0,0,22,50,22,50
XAHD,Mid Bronx CCRP ECC 4,ACS,2015-16,16,1,6.3,5,31.3,10,62.5,0,0,0,0,5,31.3,11,68.8
XAHD,Mid Bronx CCRP ECC 4,ACS,2016-17,25,0,0,12,48,13,52,0,0,0,0,11,44,14,56
XAHD,Mid Bronx CCRP ECC 4,ACS,2017-18,22,0,0,6,27.3,14,63.6,1,4.5,1,4.5,8,36.4,14,63.6
XAHH,Trabajamos Community Head Start,ACS,2015-16,16,0,0,7,43.8,9,56.3,0,0,0,0,5,31.3,11,68.8
XAHH,Trabajamos Community Head Start,ACS,2016-17,32,0,0,12,37.5,19,59.4,1,3.1,0,0,14,43.8,18,56.3
XAHH,Trabajamos Community Head Start,ACS,2017-18,39,0,0,12,30.8,27,69.2,0,0,0,0,19,48.7,20,51.3
XAHK,For Kids Only,DOE,2016-17,20,2,10,2,10,11,55,4,20,1,5,9,45,11,55
XAHK,For Kids Only,DOE,2017-18,14,0,0,2,14.3,5,35.7,5,35.7,2,14.3,5,35.7,9,64.3
XAHL,E Bronx Day Care Center,ACS,2015-16,19,0,0,5,26.3,14,73.7,0,0,0,0,6,31.6,13,68.4
XAHL,East Bronx Day Care Center,ACS,2016-17,24,0,0,8,33.3,16,66.7,0,0,0,0,7,29.2,17,70.8
XAHL,East Bronx Day Care Center,ACS,2017-18,20,0,0,3,15,16,80,1,5,0,0,11,55,9,45
XAHM,NORTHEAST BRONX DAY CARE CENTER (SUSAN WAGNER),DOE,2015-16,28,0,0,8,28.6,18,64.3,2,7.1,0,0,15,53.6,13,46.4
XAHM,Northeast Bronx Day Care Center (Susan Wagner),DOE,2016-17,18,1,5.6,9,50,7,38.9,1,5.6,0,0,11,61.1,7,38.9
XAHM,Northeast Bronx Day Care Center (Susan Wagner),DOE,2017-18,18,0,0,5,27.8,11,61.1,1,5.6,1,5.6,8,44.4,10,55.6
XAHO,1332 Fulton Ave DCC,ACS,2015-16,36,0,0,20,55.6,16,44.4,0,0,0,0,23,63.9,13,36.1
XAHO,1332 Fulton Ave DCC,ACS,2016-17,24,0,0,17,70.8,6,25,0,0,1,4.2,15,62.5,9,37.5
XAHO,1332 Fulton Ave DCC,ACS,2017-18,35,0,0,30,85.7,5,14.3,0,0,0,0,16,45.7,19,54.3
XAHR,Concord Head Start/Early Learn Center,DOE,2015-16,19,0,0,2,10.5,17,89.5,0,0,0,0,12,63.2,7,36.8
XAHR,Concord Head Start/Early Learn Center,DOE,2016-17,18,0,0,2,11.1,16,88.9,0,0,0,0,10,55.6,8,44.4
XAHR,Concord Head Start/Early Learn Center,DOE,2017-18,18,0,0,4,22.2,14,77.8,0,0,0,0,10,55.6,8,44.4
XAHS,"LITTLE STARS TOO, INC.",DOE,2015-16,40,9,22.5,11,27.5,16,40,3,7.5,1,2.5,21,52.5,19,47.5
XAHS,"Little Stars Too, inc.",DOE,2016-17,37,7,18.9,6,16.2,15,40.5,9,24.3,0,0,12,32.4,25,67.6
XAHS,"Little Stars Too, inc.",DOE,2017-18,38,9,23.7,9,23.7,16,42.1,3,7.9,1,2.6,21,55.3,17,44.7
XAHW,Betances Early Childhood Center (NYCHA),ACS,2015-16,15,0,0,4,26.7,11,73.3,0,0,0,0,5,33.3,10,66.7
XAHW,Betances Early Childhood Center (NYCHA),ACS,2016-17,17,0,0,4,23.5,13,76.5,0,0,0,0,14,82.4,3,17.6
XAHW,Betances Early Childhood Center (NYCHA),ACS,2017-18,11,0,0,3,27.3,8,72.7,0,0,0,0,5,45.5,6,54.5
XAIB,Throggs Neck Early Learn Center,ACS,2015-16,9,1,11.1,0,0,7,77.8,0,0,1,11.1,7,77.8,2,22.2
XAIB,Throggs Neck Early Learn Center,ACS,2016-17,11,0,0,3,27.3,7,63.6,0,0,1,9.1,5,45.5,6,54.5
XAIB,Throggs Neck Early Learn Center,ACS,2017-18,11,0,0,2,18.2,9,81.8,0,0,0,0,5,45.5,6,54.5
XAIC,LSSMNY: Early LIFE Children's Center 2,ACS,2015-16,62,0,0,16,25.8,43,69.4,1,1.6,2,3.2,35,56.5,27,43.5
XAIC,LSSMNY: Early LIFE Children's Center 2,ACS,2016-17,61,0,0,23,37.7,37,60.7,1,1.6,0,0,31,50.8,30,49.2
XAIC,LSSMNY: Early LIFE Children's Center 2,ACS,2017-18,56,1,1.8,16,28.6,37,66.1,2,3.6,0,0,26,46.4,30,53.6
XAID,LSSMNY: Early LIFE Children's Center 1,ACS,2015-16,87,3,3.4,12,13.8,71,81.6,0,0,1,1.1,36,41.4,51,58.6
XAID,LSSMNY: Early LIFE Children's Center 1,ACS,2016-17,29,0,0,7,24.1,20,69,0,0,2,6.9,11,37.9,18,62.1
XAID,LSSMNY: Early LIFE Children's Center 1,ACS,2017-18,83,1,1.2,13,15.7,69,83.1,0,0,0,0,41,49.4,42,50.6
XAIE,Mid Bronx CCRP ECC 3,ACS,2015-16,14,0,0,8,57.1,6,42.9,0,0,0,0,7,50,7,50
XAIF,Be Above 52,ACS,2015-16,36,1,2.8,17,47.2,18,50,0,0,0,0,17,47.2,19,52.8
XAIF,Be Above 52,ACS,2016-17,52,0,0,18,34.6,34,65.4,0,0,0,0,32,61.5,20,38.5
XAIF,Be Above 52,ACS,2017-18,51,0,0,15,29.4,36,70.6,0,0,0,0,25,49,26,51
XAIM,Highbridge Advisory Council Early Childhood Center #3,ACS,2015-16,29,0,0,14,48.3,14,48.3,1,3.4,0,0,14,48.3,15,51.7
